Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average
Namibia,2022,Copper,0,,,56.2,0,1.502629602,0,0,8.401668938,0,28761087693,12569449123,5.398724762,2889662,0.301907018
Namibia,2022,Tin,533,,,56.2,0,1.502629602,0,0,8.401668938,0,28761087693,12569449123,5.398724762,2889662,0.301907018
Namibia,2023,Copper,752,,,56.7,0,0,0,0,18.49069952,0,30038887033,12408271448,4.442806038,2963095,0.275472019
Namibia,2023,Tin,876,,,56.7,0,0,0,0,18.49069952,0,30038887033,12408271448,4.442806038,2963095,0.275472019
Nauru,2019,Phosphate Rock (P2O5),30600,,,100,0,96.14043825,0,3.859561753,0,0,130621882.2,124871111.4,8.486736592,11587,0.251797111
Nauru,2020,Phosphate Rock (P2O5),39400,,,100,0,93.30543933,0,6.694560669,0,0,133210572.1,124530027.3,1.981819494,11643,0.310586585
Nauru,2021,Phosphate Rock (P2O5),102500,,,100,0,90.17632242,0,9.823677582,0,0,142810518.1,175513984.5,7.206594666,11709,0.303385848
Nauru,2022,Phosphate Rock (P2O5),97500,,,100,0,0,0,0,0,0,147025596.8,152190818.9,2.951518346,11801,0.382530888
Nauru,2023,Phosphate Rock (P2O5),54400,,,100,0,0,0,0,0,0,147975985.4,151455967.7,0.646410335,11875,0.354842531
Netherland,2019,Bismuth & Scrap,,,,,,,,,,,,,,,
Netherland,2019,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),93,,,,,,,,,,,,
Netherland,2019,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,4419,,,,,,,,,,,,
Netherland,2020,Bismuth & Scrap,,,,,,,,,,,,,,,
Netherland,2020,Cadmium (incl. Waste & Scrap),,,,,,,,,,,,,,,
Netherland,2020,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,3750,,,,,,,,,,,,
Netherland,2021,Bismuth & Scrap,,,,,,,,,,,,,,,
Netherland,2021,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),22,,,,,,,,,,,,
Netherland,2021,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,1704,,,,,,,,,,,,
Netherland,2022,Bismuth & Scrap,,Bismuth & Scrap,2,,,,,,,,,,,,
Netherland,2022,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),124,,,,,,,,,,,,
Netherland,2022,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,5965,,,,,,,,,,,,
Netherland,2023,Bismuth & Scrap,,Bismuth & Scrap,1772,,,,,,,,,,,,
Netherland,2023,Cadmium (incl. Waste & Scrap),,,,,,,,,,,,,,,
Netherland,2023,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,5614,,,,,,,,,,,,
Netherlands,2019,Cadmium,860,,,100,0,75.9321643,3.219642372,18.71483638,-13.67403584,0,1.17681E+12,9.28903E+11,2.300091579,17344874,1.58726567
Netherlands,2020,Cadmium,880,,,100,0,68.12002142,3.315271176,26.52025503,-23.70951099,0,1.13129E+12,9.32561E+11,-3.867953338,17441500,1.601787259
Netherlands,2021,Cadmium,854,,,100,0,61.7537451,3.134495835,33.07601582,-10.95325996,0,1.2023E+12,1.05447E+12,6.276830671,17533044,1.591691703
Netherlands,2022,Cadmium,574,,,100,0,54.79315978,3.411898957,0,1.4870429,0,1.26251E+12,1.04654E+12,5.007234552,17700982,1.52317817
Netherlands,2023,Cadmium,726,,,100,0,47.98773603,3.284403821,0,-26.76869828,0,1.26345E+12,1.15436E+12,0.074560835,17877117,1.523441603
New Caledonia,2019,Cobalt,1703,,,100,0,86.25964045,0,5.197968569,7.635148549,0,0,9475655325,-1.400000002,283606,
New Caledonia,2019,Nickel,208185,,,100,0,86.25964045,0,5.197968569,7.635148549,0,0,9475655325,-1.400000002,283606,
New Caledonia,2020,Cobalt,2197,,,100,0,84.39610135,0,6.169673761,6.047070717,0,0,9454629468,-2.400000001,284176,
New Caledonia,2020,Nickel,199375,,,100,0,84.39610135,0,6.169673761,6.047070717,0,0,9454629468,-2.400000001,284176,
New Caledonia,2021,Cobalt,1500,,,100,0,77.52259528,0,7.87484106,7.880905504,0,0,10071349664,-2.099999998,285214,
New Caledonia,2021,Nickel,186284,,,100,0,77.52259528,0,7.87484106,7.880905504,0,0,10071349664,-2.099999998,285214,
New Caledonia,2022,Cobalt,1770,,,100,0,0,0,0,7.235625987,0,0,9623318718,3.499999996,287123,
New Caledonia,2022,Nickel,199951,,,100,0,0,0,0,7.235625987,0,0,9623318718,3.499999996,287123,
New Caledonia,2023,Cobalt,2300,,,100,0,0,0,0,0,0,0,0,0,289870,
New Caledonia,2023,Nickel,233375,,,100,0,0,0,0,0,0,0,0,0,289870,
Nigeria,2019,Beryllium (conc.),1,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Lithium (Li2O),10,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Niobium (Nb2O5),170,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Rare Earths (REO),,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Tantalum (Ta2O5),120,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Tin,6900,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Titanium (TiO2),,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Tungsten (W),15,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2019,Zircon,1000,,,55.4,0,76.76167865,0,0.217242136,0.485777628,0,1.17902E+12,4.74517E+11,2.208429277,209485641,-1.095407084
Nigeria,2020,Beryllium (conc.),2,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Lithium (Li2O),0,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Niobium (Nb2O5),80,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Rare Earths (REO),30,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Tantalum (Ta2O5),80,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Tin,5970,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Titanium (TiO2),,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Tungsten (W),18,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2020,Zircon,242,,,55.4,0,79.59119414,0,0.786388069,0.551893509,0,1.15787E+12,4.32199E+11,-1.794253083,213996181,-1.100322028
Nigeria,2021,Beryllium (conc.),0,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Lithium (Li2O),20,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Niobium (Nb2O5),140,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Rare Earths (REO),100,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Tantalum (Ta2O5),160,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Tin,6890,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Titanium (TiO2),0,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Tungsten (W),24,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2021,Zircon,3033,,,59.5,0,79.49429017,0,3.514319291,0.751578312,0,1.2001E+12,4.40834E+11,3.647186541,218529286,-1.061220249
Nigeria,2022,Beryllium (conc.),172,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Lithium (Li2O),190,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Niobium (Nb2O5),145,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Rare Earths (REO),380,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Tantalum (Ta2O5),150,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Tin,8340,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Titanium (TiO2),1700,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Tungsten (W),52,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2022,Zircon,4705,,,60.5,0,75.46089938,0,0,-0.039126749,0,1.23912E+12,4.77403E+11,3.251681408,223150896,-1.103098949
Nigeria,2023,Beryllium (conc.),189,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Lithium (Li2O),930,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Niobium (Nb2O5),185,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Rare Earths (REO),390,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Tantalum (Ta2O5),190,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Tin,7680,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Titanium (TiO2),14100,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Tungsten (W),26,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
Nigeria,2023,Zircon,4980,,,61.2,0,0,0,0,0.514645981,0,1.27456E+12,3.63846E+11,2.860214991,227882945,-1.005022009
North Macedonia,2019,Copper,7231,,,100,0,77.10001704,0,3.080763333,4.358924934,0,40838128481,12606338449,3.910419538,1876262,-0.076141313
North Macedonia,2020,Copper,6625,,,100,0,72.37703385,0,5.18477651,0.062242187,0,38923453243,12361036914,-4.68845001,1856124,0.005187843
North Macedonia,2021,Copper,6810,,,100,0,69.96926415,0,4.733682878,4.97315295,0,40679165465,14000283827,4.51067949,1837114,0.000868132
North Macedonia,2022,Copper,7595,,,100,0,73.08275746,0,0,6.13067579,0,41801456515,13932436550,2.758884153,1831712,0.048938467
North Macedonia,2023,Copper,7940,,,100,0,0,0,0,4.06950296,0,42667809295,15763604288,2.072542088,1827816,0.032060892
Norway,2019,Cadmium,370,,,100,0,1.8976176,0,4.362385661,3.995134026,0,4.69148E+11,4.08743E+11,1.12374695,5347896,1.732646445
Norway,2019,Graphite,9780,,,100,0,1.8976176,0,4.362385661,3.995134026,0,4.69148E+11,4.08743E+11,1.12374695,5347896,1.732646445
Norway,2019,Molybdenum,1,,,100,0,1.8976176,0,4.362385661,3.995134026,0,4.69148E+11,4.08743E+11,1.12374695,5347896,1.732646445
Norway,2019,Nickel,135,,,100,0,1.8976176,0,4.362385661,3.995134026,0,4.69148E+11,4.08743E+11,1.12374695,5347896,1.732646445
Norway,2019,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,5768,100,0,1.8976176,0,4.362385661,3.995134026,0,4.69148E+11,4.08743E+11,1.12374695,5347896,1.732646445
Norway,2019,Titanium (TiO2),211280,,,100,0,1.8976176,0,4.362385661,3.995134026,0,4.69148E+11,4.08743E+11,1.12374695,5347896,1.732646445
Norway,2020,Cadmium,344,,,100,0,1.291923065,0,6.629820548,-0.892552414,0,4.63152E+11,3.67633E+11,-1.278171772,5379475,1.75326097
Norway,2020,Graphite,5549,,,100,0,1.291923065,0,6.629820548,-0.892552414,0,4.63152E+11,3.67633E+11,-1.278171772,5379475,1.75326097
Norway,2020,Molybdenum,1,,,100,0,1.291923065,0,6.629820548,-0.892552414,0,4.63152E+11,3.67633E+11,-1.278171772,5379475,1.75326097
Norway,2020,Nickel,120,,,100,0,1.291923065,0,6.629820548,-0.892552414,0,4.63152E+11,3.67633E+11,-1.278171772,5379475,1.75326097
Norway,2020,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,5901,100,0,1.291923065,0,6.629820548,-0.892552414,0,4.63152E+11,3.67633E+11,-1.278171772,5379475,1.75326097
Norway,2020,Titanium (TiO2),229780,,,100,0,1.291923065,0,6.629820548,-0.892552414,0,4.63152E+11,3.67633E+11,-1.278171772,5379475,1.75326097
Norway,2021,Cadmium,390,,,100,0,0.568001925,0,7.686547789,3.646439425,0,4.81255E+11,5.03368E+11,3.908686768,5408320,1.711149534
Norway,2021,Graphite,6293,,,100,0,0.568001925,0,7.686547789,3.646439425,0,4.81255E+11,5.03368E+11,3.908686768,5408320,1.711149534
Norway,2021,Molybdenum,1,,,100,0,0.568001925,0,7.686547789,3.646439425,0,4.81255E+11,5.03368E+11,3.908686768,5408320,1.711149534
Norway,2021,Nickel,350,,,100,0,0.568001925,0,7.686547789,3.646439425,0,4.81255E+11,5.03368E+11,3.908686768,5408320,1.711149534
Norway,2021,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,5885,100,0,0.568001925,0,7.686547789,3.646439425,0,4.81255E+11,5.03368E+11,3.908686768,5408320,1.711149534
Norway,2021,Titanium (TiO2),295610,,,100,0,0.568001925,0,7.686547789,3.646439425,0,4.81255E+11,5.03368E+11,3.908686768,5408320,1.711149534
Norway,2022,Cadmium,420,,,100,0,1.014789068,0,0,2.394464354,0,4.96877E+11,5.96298E+11,3.246228603,5457127,1.654710939
Norway,2022,Graphite,10380,,,100,0,1.014789068,0,0,2.394464354,0,4.96877E+11,5.96298E+11,3.246228603,5457127,1.654710939
Norway,2022,Molybdenum,1,,,100,0,1.014789068,0,0,2.394464354,0,4.96877E+11,5.96298E+11,3.246228603,5457127,1.654710939
Norway,2022,Nickel,190,,,100,0,1.014789068,0,0,2.394464354,0,4.96877E+11,5.96298E+11,3.246228603,5457127,1.654710939
Norway,2022,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,5766,100,0,1.014789068,0,0,2.394464354,0,4.96877E+11,5.96298E+11,3.246228603,5457127,1.654710939
Norway,2022,Titanium (TiO2),252990,,,100,0,1.014789068,0,0,2.394464354,0,4.96877E+11,5.96298E+11,3.246228603,5457127,1.654710939
Norway,2023,Cadmium,420,,,100,0,1.091068731,0,0,2.854392211,0,4.97236E+11,4.8295E+11,0.072120481,5519594,1.669178943
Norway,2023,Graphite,6483,,,100,0,1.091068731,0,0,2.854392211,0,4.97236E+11,4.8295E+11,0.072120481,5519594,1.669178943
Norway,2023,Molybdenum,0,,,100,0,1.091068731,0,0,2.854392211,0,4.97236E+11,4.8295E+11,0.072120481,5519594,1.669178943
Norway,2023,Nickel,220,,,100,0,1.091068731,0,0,2.854392211,0,4.97236E+11,4.8295E+11,0.072120481,5519594,1.669178943
Norway,2023,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,4725,100,0,1.091068731,0,0,2.854392211,0,4.97236E+11,4.8295E+11,0.072120481,5519594,1.669178943
Norway,2023,Titanium (TiO2),290660,,,100,0,1.091068731,0,0,2.854392211,0,4.97236E+11,4.8295E+11,0.072120481,5519594,1.669178943
Oman,2019,Antimony Alloys And Scrap,,,,100,0,99.95881596,0,0.151351351,2.269089234,0,1.7581E+11,88060858257,-1.128638017,4591241,0.144429155
Oman,2020,Antimony Alloys And Scrap,,,,100,0,99.4524032,0,0.414668328,2.515486241,0,1.69868E+11,75909492848,-3.379720527,4522497,0.103636911
Oman,2021,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,58,100,0,99.38418271,0,1.9454735,10.01518942,0,1.74254E+11,87323797139,2.582174989,4500424,-0.025674366
Oman,2022,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,420,100,0,97.49129083,0,0,6.338308269,0,1.88169E+11,1.09853E+11,7.985707284,4730226,0.065014321
Oman,2023,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,792,100,0,0,0,0,11.79362869,0,1.90403E+11,1.05896E+11,1.187134896,5049269,0.186556806
Other Countries,2019,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,536,,,,,,,,,,,,
Other Countries,2019,Bismuth & Scrap,,Bismuth & Scrap,220,,,,,,,,,,,,
Other Countries,2019,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),8272,,,,,,,,,,,,
Other Countries,2019,Cobalt & Alloys (incl Waste And Scrap),,Cobalt & Alloys (incl Waste And Scrap),335,,,,,,,,,,,,
Other Countries,2019,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),554581,,,,,,,,,,,,
Other Countries,2019,Molybdenum & Scrap,,Molybdenum & Scrap,81,,,,,,,,,,,,
Other Countries,2019,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,30335,,,,,,,,,,,,
Other Countries,2019,Other Rare Metals Nes,,Other Rare Metals Nes,51,,,,,,,,,,,,
Other Countries,2019,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,1,,,,,,,,,,,,
Other Countries,2019,Selenium,,Selenium,99,,,,,,,,,,,,
Other Countries,2019,Silicon,,Silicon,4576,,,,,,,,,,,,
Other Countries,2019,Tantalum & Scrap,,Tantalum & Scrap,1,,,,,,,,,,,,
Other Countries,2019,Tellurium,,Tellurium,1,,,,,,,,,,,,
Other Countries,2019,Tin And Alloys Incl. Scrap,,Tin And Alloys Incl. Scrap,762,,,,,,,,,,,,
Other Countries,2019,Titanium & Alloys(incl. Waste & Scrap),,Titanium & Alloys(incl. Waste & Scrap),2884,,,,,,,,,,,,
Other Countries,2019,Tungsten And Alloys Incl. Scrap,,Tungsten And Alloys Incl. Scrap,46,,,,,,,,,,,,
Other Countries,2019,Zirconium & Scrap,,Zirconium & Scrap,59,,,,,,,,,,,,
Other Countries,2020,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,221,,,,,,,,,,,,
Other Countries,2020,Bismuth & Scrap,,Bismuth & Scrap,182,,,,,,,,,,,,
Other Countries,2020,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),9234,,,,,,,,,,,,
Other Countries,2020,Cobalt & Alloys (incl Waste And Scrap),,Cobalt & Alloys (incl Waste And Scrap),555,,,,,,,,,,,,
Other Countries,2020,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),568677,,,,,,,,,,,,
Other Countries,2020,Molybdenum & Scrap,,Molybdenum & Scrap,18,,,,,,,,,,,,
Other Countries,2020,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,26296,,,,,,,,,,,,
Other Countries,2020,Other Rare Metals Nes,,Other Rare Metals Nes,29,,,,,,,,,,,,
Other Countries,2020,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,1,,,,,,,,,,,,
Other Countries,2020,Selenium,,Selenium,114,,,,,,,,,,,,
Other Countries,2020,Silicon,,Silicon,4878,,,,,,,,,,,,
Other Countries,2020,Tantalum & Scrap,,,,,,,,,,,,,,,
Other Countries,2020,Tellurium,,Tellurium,1,,,,,,,,,,,,
Other Countries,2020,Tin And Alloys Incl. Scrap,,Tin And Alloys Incl. Scrap,1189,,,,,,,,,,,,
Other Countries,2020,Titanium & Alloys(incl. Waste & Scrap),,Titanium & Alloys(incl. Waste & Scrap),2938,,,,,,,,,,,,
Other Countries,2020,Tungsten And Alloys Incl. Scrap,,Tungsten And Alloys Incl. Scrap,54,,,,,,,,,,,,
Other Countries,2020,Zirconium & Scrap,,Zirconium & Scrap,35,,,,,,,,,,,,
Other Countries,2021,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,311,,,,,,,,,,,,
Other Countries,2021,Bismuth & Scrap,,Bismuth & Scrap,277,,,,,,,,,,,,
Other Countries,2021,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),7455,,,,,,,,,,,,
Other Countries,2021,Cobalt & Alloys (incl Waste And Scrap),,Cobalt & Alloys (incl Waste And Scrap),346,,,,,,,,,,,,
Other Countries,2021,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),369041,,,,,,,,,,,,
Other Countries,2021,Molybdenum & Scrap,,Molybdenum & Scrap,37,,,,,,,,,,,,
Other Countries,2021,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,37530,,,,,,,,,,,,
Other Countries,2021,Other Rare Metals Nes,,Other Rare Metals Nes,19,,,,,,,,,,,,
Other Countries,2021,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,1,,,,,,,,,,,,
Other Countries,2021,Selenium,,Selenium,72,,,,,,,,,,,,
Other Countries,2021,Silicon,,Silicon,7806,,,,,,,,,,,,
Other Countries,2021,Tantalum & Scrap,,,,,,,,,,,,,,,
Other Countries,2021,Tellurium,,,,,,,,,,,,,,,
Other Countries,2021,Tin And Alloys Incl. Scrap,,Tin And Alloys Incl. Scrap,770,,,,,,,,,,,,
Other Countries,2021,Titanium & Alloys(incl. Waste & Scrap),,Titanium & Alloys(incl. Waste & Scrap),3483,,,,,,,,,,,,
Other Countries,2021,Tungsten And Alloys Incl. Scrap,,Tungsten And Alloys Incl. Scrap,38,,,,,,,,,,,,
Other Countries,2021,Zirconium & Scrap,,Zirconium & Scrap,3,,,,,,,,,,,,
Other Countries,2022,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,63,,,,,,,,,,,,
Other Countries,2022,Bismuth & Scrap,,Bismuth & Scrap,283,,,,,,,,,,,,
Other Countries,2022,Cadmium (incl. Waste & Scrap),,Cadmium (incl. Waste & Scrap),5825,,,,,,,,,,,,
Other Countries,2022,Cobalt & Alloys (incl Waste And Scrap),,Cobalt & Alloys (incl Waste And Scrap),502,,,,,,,,,,,,
Other Countries,2022,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),407063,,,,,,,,,,,,
Other Countries,2022,Molybdenum & Scrap,,Molybdenum & Scrap,70,,,,,,,,,,,,
Other Countries,2022,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,31401,,,,,,,,,,,,
Other Countries,2022,Other Rare Metals Nes,,Other Rare Metals Nes,1501,,,,,,,,,,,,
Other Countries,2022,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,2,,,,,,,,,,,,
Other Countries,2022,Selenium,,Selenium,43,,,,,,,,,,,,
